Contrastive loss: 0.0662841796875 | Regression loss: 1.3447084426879883
Contrastive loss: 0.2216796875 | Regression loss: 2.223050117492676
Contrastive loss: 0.2461344450712204 | Regression loss: 1.2369697093963623
Contrastive loss: 0.0828043669462204 | Regression loss: 1.3469011783599854
Contrastive loss: 0.16094970703125 | Regression loss: 0.9221340417861938
Contrastive loss: 0.2312825620174408 | Regression loss: 0.600266695022583
Contrastive loss: 0.139404296875 | Regression loss: 1.3479416370391846
Contrastive loss: 0.3338623046875 | Regression loss: 0.9821975231170654
Contrastive loss: 0.2261149138212204 | Regression loss: 1.5203900337219238
Contrastive loss: 0.128173828125 | Regression loss: 1.540046215057373
Contrastive loss: 0.2013346403837204 | Regression loss: 1.591400146484375
Contrastive loss: 0.1435140073299408 | Regression loss: 1.9480410814285278
Contrastive loss: 0.4311930537223816 | Regression loss: 1.7241628170013428
Contrastive loss: 0.1382649838924408 | Regression loss: 0.8433150053024292
Contrastive loss: 0.1956380307674408 | Regression loss: 0.8991819024085999
Contrastive loss: 0.0799560546875 | Regression loss: 1.430936336517334
Contrastive loss: 0.1117757186293602 | Regression loss: 1.4771589040756226
Contrastive loss: 0.0933431014418602 | Regression loss: 1.2375354766845703
Contrastive loss: 0.1124674528837204 | Regression loss: 1.171321988105774
Contrastive loss: 0.0690511092543602 | Regression loss: 0.4799862802028656
Contrastive loss: 0.2052815854549408 | Regression loss: 1.9363677501678467
Contrastive loss: 0.0887858122587204 | Regression loss: 1.200606346130371
Contrastive loss: 0.0841878280043602 | Regression loss: 0.7451136708259583
Contrastive loss: 0.1287434995174408 | Regression loss: 1.1966938972473145
Contrastive loss: 0.1578369140625 | Regression loss: 1.0910333395004272
Contrastive loss: 0.0262858085334301 | Regression loss: 0.5559611320495605
Contrastive loss: 0.0867106169462204 | Regression loss: 1.5473253726959229
Contrastive loss: 0.1537068784236908 | Regression loss: 1.992119550704956
Contrastive loss: 0.0823160856962204 | Regression loss: 0.9145607948303223
Contrastive loss: 0.198486328125 | Regression loss: 1.2063922882080078
Contrastive loss: 0.1470540463924408 | Regression loss: 1.455129623413086
Contrastive loss: 0.1163330078125 | Regression loss: 1.5873605012893677
Contrastive loss: 0.3295491635799408 | Regression loss: 0.4903118312358856
Contrastive loss: 0.0811767578125 | Regression loss: 1.622879147529602
Contrastive loss: 0.21044921875 | Regression loss: 0.7075810432434082
Contrastive loss: 0.0364583358168602 | Regression loss: 1.233224868774414
Contrastive loss: 0.16259765625 | Regression loss: 1.0964539051055908
Contrastive loss: 0.1974690854549408 | Regression loss: 1.1746504306793213
Contrastive loss: 0.1582438200712204 | Regression loss: 0.932860255241394
Contrastive loss: 0.1549886167049408 | Regression loss: 1.7262295484542847
Contrastive loss: 0.2157389372587204 | Regression loss: 1.2651786804199219
Contrastive loss: 0.2454427182674408 | Regression loss: 0.587325930595398
Contrastive loss: 0.1019287109375 | Regression loss: 1.0952650308609009
Contrastive loss: 0.1686604917049408 | Regression loss: 1.6650059223175049
Contrastive loss: 0.3985595703125 | Regression loss: 0.9888809323310852
Contrastive loss: 0.2388509213924408 | Regression loss: 0.8522319793701172
Contrastive loss: 0.2924397885799408 | Regression loss: 1.4045448303222656
Contrastive loss: 0.1754557341337204 | Regression loss: 1.3406381607055664
Contrastive loss: 0.2047119140625 | Regression loss: 0.7804018259048462
Contrastive loss: 0.0929362028837204 | Regression loss: 0.6700575351715088
Contrastive loss: 0.0962727889418602 | Regression loss: 1.178710699081421
Contrastive loss: 0.1802978515625 | Regression loss: 1.2913717031478882
Contrastive loss: 0.130126953125 | Regression loss: 1.4274272918701172
Contrastive loss: 0.1446940153837204 | Regression loss: 0.9838862419128418
Contrastive loss: 0.1578776091337204 | Regression loss: 0.721816897392273
Contrastive loss: 0.1781819760799408 | Regression loss: 2.00946044921875
Contrastive loss: 0.012451171875 | Regression loss: 0.5932753682136536
Contrastive loss: 0.1648763120174408 | Regression loss: 0.6289692521095276
Contrastive loss: 0.1187744140625 | Regression loss: 0.5438059568405151
Contrastive loss: 0.0957845076918602 | Regression loss: 1.1010501384735107
Contrastive loss: 0.1182861328125 | Regression loss: 1.218821406364441
Contrastive loss: 0.1665446013212204 | Regression loss: 0.6484564542770386
Contrastive loss: 0.0997721403837204 | Regression loss: 2.0354464054107666
Contrastive loss: 0.0716959685087204 | Regression loss: 1.4685032367706299
Contrastive loss: 0.150390625 | Regression loss: 1.3573546409606934
Contrastive loss: 0.1565755307674408 | Regression loss: 1.1952953338623047
Contrastive loss: 0.1578776091337204 | Regression loss: 0.62250155210495
Contrastive loss: 0.0586344413459301 | Regression loss: 0.8239206075668335
Contrastive loss: 0.0746256560087204 | Regression loss: 1.601771593093872
Contrastive loss: 0.1811930388212204 | Regression loss: 1.1509562730789185
Contrastive loss: 0.1441243588924408 | Regression loss: 1.9079656600952148
Contrastive loss: 0.2819010615348816 | Regression loss: 0.9492038488388062
Contrastive loss: 0.1436360776424408 | Regression loss: 1.4052594900131226
Contrastive loss: 0.222412109375 | Regression loss: 2.0096938610076904
Contrastive loss: 0.1830647885799408 | Regression loss: 0.5335065126419067
Contrastive loss: 0.1940104216337204 | Regression loss: 1.4390521049499512
Contrastive loss: 0.0821126326918602 | Regression loss: 0.9210913181304932
Contrastive loss: 0.00286865234375 | Regression loss: 1.801133394241333
Contrastive loss: 0.1477864682674408 | Regression loss: 0.9964200258255005
Contrastive loss: 0.0439046248793602 | Regression loss: 1.7014625072479248
Contrastive loss: 0.1554768979549408 | Regression loss: 0.8361136317253113
Contrastive loss: 0.2226155698299408 | Regression loss: 0.6342508792877197
Contrastive loss: 0.1944580078125 | Regression loss: 1.016637921333313
Contrastive loss: 0.1903076171875 | Regression loss: 0.4286609888076782
Contrastive loss: 0.1039632186293602 | Regression loss: 1.3055219650268555
Contrastive loss: 0.1895751953125 | Regression loss: 1.214193344116211
Contrastive loss: 0.2338053435087204 | Regression loss: 1.0449005365371704
Contrastive loss: 0.0390625 | Regression loss: 1.0832138061523438
Contrastive loss: 0.1212158203125 | Regression loss: 1.0371752977371216
Contrastive loss: 0.22900390625 | Regression loss: 0.9486922025680542
Contrastive loss: 0.1015218123793602 | Regression loss: 0.46803897619247437
Contrastive loss: 0.1796875 | Regression loss: 1.030655860900879
Contrastive loss: 0.2015787810087204 | Regression loss: 1.1397852897644043
Contrastive loss: 0.1024169921875 | Regression loss: 1.125641107559204
Contrastive loss: 0.1451416015625 | Regression loss: 1.0120849609375
Contrastive loss: 0.1496175229549408 | Regression loss: 0.5624279975891113
Contrastive loss: 0.3621826171875 | Regression loss: 0.7630037665367126
Contrastive loss: 0.1514485776424408 | Regression loss: 1.0828971862792969
Contrastive loss: 0.150390625 | Regression loss: 1.320849895477295
Contrastive loss: 0.1968180388212204 | Regression loss: 1.5132346153259277
Contrastive loss: 0.2348226010799408 | Regression loss: 0.6054157018661499
Contrastive loss: 0.1122233122587204 | Regression loss: 0.5929396748542786
Contrastive loss: 0.1212565153837204 | Regression loss: 0.5323253870010376
Contrastive loss: 0.1976725310087204 | Regression loss: 1.6590681076049805
Contrastive loss: 0.1555582731962204 | Regression loss: 1.3723419904708862
Contrastive loss: 0.1905110776424408 | Regression loss: 1.5359604358673096
Contrastive loss: 0.0847574919462204 | Regression loss: 0.7180723547935486
Contrastive loss: 0.1446126401424408 | Regression loss: 1.1693310737609863
Contrastive loss: 0.2423095703125 | Regression loss: 1.60089111328125
Contrastive loss: 0.2072347104549408 | Regression loss: 0.49280327558517456
Contrastive loss: 0.152099609375 | Regression loss: 1.4819680452346802
Contrastive loss: 0.208984375 | Regression loss: 0.91904616355896
Contrastive loss: 0.1358642578125 | Regression loss: 0.974141001701355
Contrastive loss: 0.2265625 | Regression loss: 1.2726190090179443
Contrastive loss: 0.081298828125 | Regression loss: 0.9413485527038574
Contrastive loss: 0.1806640625 | Regression loss: 1.0409092903137207
Contrastive loss: 0.080322265625 | Regression loss: 1.3188039064407349
Contrastive loss: 0.2350667417049408 | Regression loss: 1.888061761856079
Contrastive loss: 0.1422933042049408 | Regression loss: 2.0225706100463867
Contrastive loss: 0.0340983085334301 | Regression loss: 0.8989025354385376
Contrastive loss: 0.1365559995174408 | Regression loss: 0.9855422973632812
Contrastive loss: 0.171875 | Regression loss: 0.6201614141464233
Contrastive loss: 0.1350504606962204 | Regression loss: 0.6676113605499268
Contrastive loss: 0.1944987028837204 | Regression loss: 0.9693640470504761
Contrastive loss: 0.1228434294462204 | Regression loss: 1.2262513637542725
Contrastive loss: 0.2259114682674408 | Regression loss: 1.6789392232894897
Contrastive loss: 0.1809488981962204 | Regression loss: 1.162111759185791
Contrastive loss: 0.1976725310087204 | Regression loss: 1.1479697227478027
Contrastive loss: 0.0909016951918602 | Regression loss: 1.264617919921875
Contrastive loss: 0.2093912810087204 | Regression loss: 0.6153003573417664
Contrastive loss: 0.1771240234375 | Regression loss: 1.5820903778076172
Contrastive loss: 0.0822347030043602 | Regression loss: 1.0897892713546753
Contrastive loss: 0.1313883513212204 | Regression loss: 1.1509196758270264
Contrastive loss: 0.099365234375 | Regression loss: 0.6866296529769897
Contrastive loss: 0.1094970703125 | Regression loss: 1.492814302444458
Contrastive loss: 0.1701253354549408 | Regression loss: 1.772146463394165
Contrastive loss: 0.006144206039607525 | Regression loss: 0.21541815996170044
Contrastive loss: 0.1833903044462204 | Regression loss: 1.980790376663208
Contrastive loss: 0.0675455778837204 | Regression loss: 0.8067675828933716
Contrastive loss: 0.0675455778837204 | Regression loss: 1.1148945093154907
Contrastive loss: 0.0267333984375 | Regression loss: 0.9287369251251221
Contrastive loss: 0.1893310546875 | Regression loss: 0.9259551167488098
Contrastive loss: 0.140380859375 | Regression loss: 1.5739914178848267
Contrastive loss: 0.1315104216337204 | Regression loss: 1.7744865417480469
Contrastive loss: 0.1495768278837204 | Regression loss: 0.5574315190315247
Contrastive loss: 0.02840169332921505 | Regression loss: 0.8748903870582581
Contrastive loss: 0.1653238981962204 | Regression loss: 1.1432878971099854
Contrastive loss: 0.0906575545668602 | Regression loss: 1.4519178867340088
Contrastive loss: 0.1680908203125 | Regression loss: 1.850000023841858
Contrastive loss: 0.1552734375 | Regression loss: 1.64457106590271
Contrastive loss: 0.1947835385799408 | Regression loss: 1.5623505115509033
Contrastive loss: 0.1027425155043602 | Regression loss: 1.450640082359314
Contrastive loss: 0.0772298201918602 | Regression loss: 1.373439073562622
Contrastive loss: 0.1448974609375 | Regression loss: 1.627150535583496
Contrastive loss: 0.131103515625 | Regression loss: 2.0924172401428223
Contrastive loss: 0.1315104216337204 | Regression loss: 0.7457633018493652
Contrastive loss: 0.1252034604549408 | Regression loss: 0.7901369333267212
Contrastive loss: 0.1129150390625 | Regression loss: 1.0936607122421265
Contrastive loss: 0.2593180537223816 | Regression loss: 1.2139701843261719
Contrastive loss: 0.0909830778837204 | Regression loss: 1.2024893760681152
Contrastive loss: 0.2150472104549408 | Regression loss: 0.6846734881401062
Contrastive loss: 0.0688069686293602 | Regression loss: 0.623308002948761
Contrastive loss: 0.3584391474723816 | Regression loss: 0.6395282745361328
Contrastive loss: 0.0649007186293602 | Regression loss: 1.0045703649520874
Contrastive loss: 0.1926676481962204 | Regression loss: 0.7037230730056763
Contrastive loss: 0.08837890625 | Regression loss: 0.9450668692588806
Contrastive loss: 0.2166748046875 | Regression loss: 0.8882981538772583
Contrastive loss: 0.2503255307674408 | Regression loss: 1.3537821769714355
Contrastive loss: 0.1305338591337204 | Regression loss: 0.5941210389137268
Contrastive loss: 0.2362874448299408 | Regression loss: 0.8149733543395996
Contrastive loss: 0.10205078125 | Regression loss: 1.2463011741638184
Contrastive loss: 0.0779622420668602 | Regression loss: 0.44452351331710815
Contrastive loss: 0.1603597104549408 | Regression loss: 1.14361572265625
Contrastive loss: 0.1398112028837204 | Regression loss: 0.7291313409805298
Contrastive loss: 0.1190185546875 | Regression loss: 2.4236397743225098
Contrastive loss: 0.1431884765625 | Regression loss: 1.8981084823608398
Contrastive loss: 0.12548828125 | Regression loss: 1.2016522884368896
Contrastive loss: 0.128662109375 | Regression loss: 0.8870218396186829
Contrastive loss: 0.111083984375 | Regression loss: 1.766721248626709
Contrastive loss: 0.0692545622587204 | Regression loss: 0.8260437250137329
Contrastive loss: 0.2228190153837204 | Regression loss: 0.9275691509246826
Contrastive loss: 0.1881917417049408 | Regression loss: 1.4844930171966553
Contrastive loss: 0.1348470151424408 | Regression loss: 0.9368695616722107
Contrastive loss: 0.318115234375 | Regression loss: 1.8120639324188232
Contrastive loss: 0.1934814453125 | Regression loss: 1.2897977828979492
Contrastive loss: 0.0927327498793602 | Regression loss: 1.3937745094299316
Contrastive loss: 0.0986735075712204 | Regression loss: 1.590752363204956
Contrastive loss: 0.1383463591337204 | Regression loss: 0.4043860137462616
Contrastive loss: 0.1041259765625 | Regression loss: 0.7722751498222351
Contrastive loss: 0.1307779997587204 | Regression loss: 1.0518442392349243
Contrastive loss: 0.0832926481962204 | Regression loss: 2.112008571624756
Contrastive loss: 0.1128743514418602 | Regression loss: 0.8977384567260742
Contrastive loss: 0.1219889372587204 | Regression loss: 1.6392587423324585
Contrastive loss: 0.142333984375 | Regression loss: 1.6298048496246338
Contrastive loss: 0.2602946162223816 | Regression loss: 1.3533339500427246
Contrastive loss: 0.0190836600959301 | Regression loss: 0.8838775157928467
Contrastive loss: 0.1879476010799408 | Regression loss: 1.3023483753204346
Contrastive loss: 0.1955973356962204 | Regression loss: 0.5428640842437744
Contrastive loss: 0.0722249373793602 | Regression loss: 1.4274775981903076
Contrastive loss: 0.3550211787223816 | Regression loss: 1.1316909790039062
Contrastive loss: 0.2006429135799408 | Regression loss: 1.5497310161590576
Contrastive loss: 0.1528727263212204 | Regression loss: 0.8178149461746216
Contrastive loss: 0.0958251953125 | Regression loss: 1.5937362909317017
Contrastive loss: 0.1536051481962204 | Regression loss: 0.7112499475479126
Contrastive loss: 0.1461181640625 | Regression loss: 0.6828786730766296
Contrastive loss: 0.3373209834098816 | Regression loss: 1.480624794960022
Contrastive loss: 0.1125081405043602 | Regression loss: 2.118377208709717
Contrastive loss: 0.0587158203125 | Regression loss: 1.467712163925171
Contrastive loss: 0.1201578825712204 | Regression loss: 1.5904159545898438
Contrastive loss: 0.1983235776424408 | Regression loss: 1.0745439529418945
Contrastive loss: 0.0994466170668602 | Regression loss: 0.9751548767089844
Contrastive loss: 0.0509440116584301 | Regression loss: 1.481702208518982
Contrastive loss: 0.1382649838924408 | Regression loss: 0.6577848196029663
Contrastive loss: 0.1125895231962204 | Regression loss: 1.2943156957626343
Contrastive loss: 0.3005778193473816 | Regression loss: 1.6826348304748535
Contrastive loss: 0.1571044921875 | Regression loss: 0.7317553758621216
Contrastive loss: 0.1145833358168602 | Regression loss: 1.7684836387634277
Contrastive loss: 0.1479899138212204 | Regression loss: 0.6573529243469238
Contrastive loss: 0.1810302734375 | Regression loss: 1.526746392250061
Contrastive loss: 0.0767822265625 | Regression loss: 0.6990130543708801
Contrastive loss: 0.1837972104549408 | Regression loss: 1.2458584308624268
Contrastive loss: 0.2087809294462204 | Regression loss: 0.7723227739334106
Contrastive loss: 0.2727864682674408 | Regression loss: 0.8094203472137451
Contrastive loss: 0.1113688200712204 | Regression loss: 0.49344754219055176
Contrastive loss: 0.0949300155043602 | Regression loss: 0.9639464020729065
Contrastive loss: 0.1792806088924408 | Regression loss: 1.9475408792495728
Contrastive loss: 0.0966389998793602 | Regression loss: 2.00936222076416
Contrastive loss: 0.1456298828125 | Regression loss: 1.1766501665115356
Contrastive loss: 0.0826009139418602 | Regression loss: 0.3900532126426697
Contrastive loss: 0.1198323592543602 | Regression loss: 1.1679208278656006
Contrastive loss: 0.2112223356962204 | Regression loss: 1.0740504264831543
Contrastive loss: 0.0605061873793602 | Regression loss: 0.8223080635070801
Contrastive loss: 0.1018880233168602 | Regression loss: 1.4842573404312134
Contrastive loss: 0.2977702021598816 | Regression loss: 0.9947451949119568
Contrastive loss: 0.2049560546875 | Regression loss: 0.8636175394058228
Contrastive loss: 0.142578125 | Regression loss: 0.8691201210021973
Contrastive loss: 0.0352783203125 | Regression loss: 0.6778151988983154
Contrastive loss: 0.1254069060087204 | Regression loss: 1.8819085359573364
Contrastive loss: 0.165771484375 | Regression loss: 1.5600337982177734
Contrastive loss: 0.109375 | Regression loss: 0.6674114465713501
Contrastive loss: 0.1253662109375 | Regression loss: 0.5718697309494019
Contrastive loss: 0.1700846403837204 | Regression loss: 1.5388374328613281
Contrastive loss: 0.1759033203125 | Regression loss: 0.8413019180297852
Contrastive loss: 0.13525390625 | Regression loss: 2.5450007915496826
Contrastive loss: 0.0706380233168602 | Regression loss: 0.4550609588623047
Contrastive loss: 0.1197916716337204 | Regression loss: 1.0179462432861328
Contrastive loss: 0.158203125 | Regression loss: 1.298545241355896
Contrastive loss: 0.2554524838924408 | Regression loss: 1.4863324165344238
Contrastive loss: 0.1529134213924408 | Regression loss: 1.289090871810913
Contrastive loss: 0.1500651091337204 | Regression loss: 1.5317769050598145
Contrastive loss: 0.1014404296875 | Regression loss: 1.3967543840408325
Contrastive loss: 0.2123616635799408 | Regression loss: 0.8959352970123291
Contrastive loss: 0.2317708432674408 | Regression loss: 1.0879883766174316
Contrastive loss: 0.14501953125 | Regression loss: 2.1629395484924316
Contrastive loss: 0.1725260466337204 | Regression loss: 1.648298740386963
Contrastive loss: 0.1279703825712204 | Regression loss: 1.5313434600830078
Contrastive loss: 0.2001953125 | Regression loss: 1.0668848752975464
Contrastive loss: 0.119384765625 | Regression loss: 1.4009106159210205
Contrastive loss: 0.1554768979549408 | Regression loss: 1.9000177383422852
Contrastive loss: 0.111083984375 | Regression loss: 1.9930384159088135
Contrastive loss: 0.1771647185087204 | Regression loss: 1.532660961151123
Contrastive loss: 0.3439534604549408 | Regression loss: 0.9946090579032898
Contrastive loss: 0.1988525390625 | Regression loss: 1.1897794008255005
Contrastive loss: 0.0681966170668602 | Regression loss: 0.8015626668930054
Contrastive loss: 0.1262613981962204 | Regression loss: 0.6500777006149292
Contrastive loss: 0.12744140625 | Regression loss: 1.1337900161743164
Contrastive loss: 0.0902506560087204 | Regression loss: 1.3339552879333496
Contrastive loss: 0.20361328125 | Regression loss: 1.0718655586242676
Contrastive loss: 0.0486653670668602 | Regression loss: 0.8882691264152527
Contrastive loss: 0.0491129569709301 | Regression loss: 1.0641716718673706
Contrastive loss: 0.4156087338924408 | Regression loss: 1.4413771629333496
Contrastive loss: 0.2165934294462204 | Regression loss: 1.2715193033218384
Contrastive loss: 0.1416015625 | Regression loss: 2.06992769241333
Contrastive loss: 0.0874430388212204 | Regression loss: 2.180960178375244
Contrastive loss: 0.0584309920668602 | Regression loss: 0.8886606693267822
Contrastive loss: 0.1324462890625 | Regression loss: 1.0114810466766357
Contrastive loss: 0.0794677734375 | Regression loss: 1.4259759187698364
Contrastive loss: 0.0987955778837204 | Regression loss: 0.9799279570579529
Contrastive loss: 0.1631673276424408 | Regression loss: 1.4546452760696411
Contrastive loss: 0.0723876953125 | Regression loss: 1.0477490425109863
Contrastive loss: 0.090576171875 | Regression loss: 0.6792258024215698
Contrastive loss: 0.3185628354549408 | Regression loss: 1.56636643409729
Contrastive loss: 0.1903076171875 | Regression loss: 1.1193735599517822
Contrastive loss: 0.1533203125 | Regression loss: 1.4397826194763184
Contrastive loss: 0.1793212890625 | Regression loss: 0.6244586110115051
Contrastive loss: 0.2020670622587204 | Regression loss: 1.0007538795471191
Contrastive loss: 0.3719482421875 | Regression loss: 1.3039597272872925
Contrastive loss: 0.1185709685087204 | Regression loss: 1.1784627437591553
Contrastive loss: 0.1573486328125 | Regression loss: 1.5020363330841064
Contrastive loss: 0.1077880859375 | Regression loss: 1.4409205913543701
Contrastive loss: 0.1979573667049408 | Regression loss: 0.7425838708877563
Contrastive loss: 0.0966796875 | Regression loss: 0.7230784893035889
Contrastive loss: 0.0772705078125 | Regression loss: 0.435794860124588
Contrastive loss: 0.2166341245174408 | Regression loss: 0.25186026096343994
Contrastive loss: 0.0838216170668602 | Regression loss: 0.566676139831543
Contrastive loss: 0.0808512419462204 | Regression loss: 0.8511351346969604
Contrastive loss: 0.1561279296875 | Regression loss: 0.9137872457504272
Contrastive loss: 0.0987548828125 | Regression loss: 1.399688959121704
Contrastive loss: 0.0897623747587204 | Regression loss: 0.9202371835708618
Contrastive loss: 0.243896484375 | Regression loss: 1.6711020469665527
Contrastive loss: 0.0 | Regression loss: 0.6759557127952576
Contrastive loss: 0.1956380307674408 | Regression loss: 0.736286997795105
Contrastive loss: 0.1705729216337204 | Regression loss: 1.4235117435455322
Contrastive loss: 0.1343180388212204 | Regression loss: 1.0211257934570312
Contrastive loss: 0.126220703125 | Regression loss: 1.7197915315628052
Contrastive loss: 0.2251790463924408 | Regression loss: 1.0146909952163696
Contrastive loss: 0.1500651091337204 | Regression loss: 1.7074633836746216
Contrastive loss: 0.0026448569260537624 | Regression loss: 0.7209584712982178
Contrastive loss: 0.2342122495174408 | Regression loss: 1.071131706237793
Contrastive loss: 0.228515625 | Regression loss: 1.4340953826904297
Contrastive loss: 0.00014241537428461015 | Regression loss: 0.42485305666923523
Contrastive loss: 0.2857666015625 | Regression loss: 1.1884164810180664
Contrastive loss: 0.1029052734375 | Regression loss: 0.8349308967590332
Contrastive loss: 0.1193440780043602 | Regression loss: 1.1848783493041992
Contrastive loss: 0.1531168669462204 | Regression loss: 0.7705075740814209
Contrastive loss: 0.1393229216337204 | Regression loss: 1.4851027727127075
Contrastive loss: 0.1731363981962204 | Regression loss: 0.8083994388580322
Contrastive loss: 0.132080078125 | Regression loss: 1.026109218597412
Contrastive loss: 0.0351969413459301 | Regression loss: 1.5700397491455078
Contrastive loss: 0.085205078125 | Regression loss: 0.7146151065826416
Contrastive loss: 0.2091471403837204 | Regression loss: 1.5860474109649658
Contrastive loss: 0.12158203125 | Regression loss: 0.7926455736160278
Contrastive loss: 0.1916097104549408 | Regression loss: 0.9809736013412476
Contrastive loss: 0.2562255859375 | Regression loss: 1.4028656482696533
Contrastive loss: 0.01863606832921505 | Regression loss: 0.4754302501678467
Contrastive loss: 0.0834554061293602 | Regression loss: 1.3848435878753662
Contrastive loss: 0.0928548201918602 | Regression loss: 0.8597372770309448
Contrastive loss: 0.0259195975959301 | Regression loss: 0.695292592048645
Contrastive loss: 0.1866048276424408 | Regression loss: 1.2554099559783936
Contrastive loss: 0.0458170585334301 | Regression loss: 0.7520415186882019
Contrastive loss: 0.1329345703125 | Regression loss: 1.9924858808517456
Contrastive loss: 0.1346435546875 | Regression loss: 0.8408373594284058
Contrastive loss: 0.2069905698299408 | Regression loss: 1.3721427917480469
Contrastive loss: 0.0944010466337204 | Regression loss: 1.5258288383483887
Contrastive loss: 0.0777994841337204 | Regression loss: 0.4973870813846588
Contrastive loss: 0.129638671875 | Regression loss: 1.7241125106811523
Contrastive loss: 0.0337320975959301 | Regression loss: 0.2837790846824646
Contrastive loss: 0.1073811873793602 | Regression loss: 0.42270427942276
Contrastive loss: 0.1140543669462204 | Regression loss: 0.8304052948951721
Contrastive loss: 0.0334065780043602 | Regression loss: 1.3924763202667236
Contrastive loss: 0.1761881560087204 | Regression loss: 2.038975715637207
Contrastive loss: 0.1742757260799408 | Regression loss: 1.218993902206421
Contrastive loss: 0.1905924528837204 | Regression loss: 1.1251840591430664
Contrastive loss: 0.0731608122587204 | Regression loss: 0.33869412541389465
Contrastive loss: 0.0670166015625 | Regression loss: 1.2774087190628052
Contrastive loss: 0.1039225310087204 | Regression loss: 1.232593297958374
Contrastive loss: 0.3559163510799408 | Regression loss: 1.6332625150680542
Contrastive loss: 0.0629069060087204 | Regression loss: 1.2839041948318481
Contrastive loss: 0.0627848356962204 | Regression loss: 1.162969946861267
Contrastive loss: 0.1702880859375 | Regression loss: 0.6981419920921326
Contrastive loss: 0.1525472104549408 | Regression loss: 0.8040060997009277
Contrastive loss: 0.0835367888212204 | Regression loss: 1.0954334735870361
Contrastive loss: 0.0710856169462204 | Regression loss: 1.974648356437683
Contrastive loss: 0.1217854842543602 | Regression loss: 1.2873904705047607
Contrastive loss: 0.1802164763212204 | Regression loss: 0.8992751836776733
Contrastive loss: 0.0752360075712204 | Regression loss: 1.4586050510406494
Contrastive loss: 0.2376708984375 | Regression loss: 1.67514169216156
Contrastive loss: 0.2411702573299408 | Regression loss: 1.7175929546356201
Contrastive loss: 0.1689046323299408 | Regression loss: 1.8293085098266602
Contrastive loss: 0.1669515073299408 | Regression loss: 1.2715115547180176
Contrastive loss: 0.3054606318473816 | Regression loss: 1.194212555885315
Contrastive loss: 0.1094970703125 | Regression loss: 1.4694244861602783
Contrastive loss: 0.1585693359375 | Regression loss: 0.8190150856971741
Contrastive loss: 0.1658528745174408 | Regression loss: 1.1796989440917969
Contrastive loss: 0.0806884765625 | Regression loss: 0.9282586574554443
Contrastive loss: 0.1141764372587204 | Regression loss: 1.011688470840454
Contrastive loss: 0.0705159530043602 | Regression loss: 1.290046215057373
Contrastive loss: 0.1321614682674408 | Regression loss: 0.8385046720504761
Contrastive loss: 0.0796712264418602 | Regression loss: 1.071553349494934
Contrastive loss: 0.1269124448299408 | Regression loss: 2.0565192699432373
Contrastive loss: 0.0788167342543602 | Regression loss: 0.8706247806549072
Contrastive loss: 0.2078043669462204 | Regression loss: 1.765960931777954
Contrastive loss: 0.2021484375 | Regression loss: 1.8455253839492798
Contrastive loss: 0.0891520231962204 | Regression loss: 0.7307186722755432
Contrastive loss: 0.0885009765625 | Regression loss: 1.1799635887145996
Contrastive loss: 0.1326497495174408 | Regression loss: 0.7659950852394104
Contrastive loss: 0.1946207731962204 | Regression loss: 1.4127459526062012
Contrastive loss: 0.0852457731962204 | Regression loss: 1.0958479642868042
Contrastive loss: 0.0775960311293602 | Regression loss: 0.6453617811203003
Contrastive loss: 0.162841796875 | Regression loss: 0.3268187642097473
Contrastive loss: 0.0850016325712204 | Regression loss: 0.7946388721466064
Contrastive loss: 0.3230794370174408 | Regression loss: 1.8846635818481445
Contrastive loss: 0.1332601010799408 | Regression loss: 1.2860972881317139
Contrastive loss: 0.11083984375 | Regression loss: 1.2945327758789062
Contrastive loss: 0.0828043669462204 | Regression loss: 1.1160167455673218
Contrastive loss: 0.087890625 | Regression loss: 1.2117626667022705
Contrastive loss: 0.1287841796875 | Regression loss: 0.7650076150894165
Contrastive loss: 0.1166178435087204 | Regression loss: 0.9692040681838989
Contrastive loss: 0.1109212264418602 | Regression loss: 1.3011863231658936
Contrastive loss: 0.1300048828125 | Regression loss: 1.6774604320526123
Contrastive loss: 0.1851399838924408 | Regression loss: 0.7995787858963013
Contrastive loss: 0.2290852963924408 | Regression loss: 0.845195472240448
Contrastive loss: 0.3066813349723816 | Regression loss: 1.6902116537094116
Contrastive loss: 0.1335042417049408 | Regression loss: 0.459331750869751
Contrastive loss: 0.2183024138212204 | Regression loss: 1.396341323852539
Contrastive loss: 0.1077473983168602 | Regression loss: 1.1239635944366455
Contrastive loss: 0.22998046875 | Regression loss: 1.4639248847961426
Contrastive loss: 0.2015380859375 | Regression loss: 1.0584254264831543
Contrastive loss: 0.1145833358168602 | Regression loss: 1.0825823545455933
Contrastive loss: 0.1453043669462204 | Regression loss: 0.4649570882320404
Contrastive loss: 0.1541341245174408 | Regression loss: 1.7663304805755615
Contrastive loss: 0.0598551444709301 | Regression loss: 1.3901140689849854
Contrastive loss: 0.0948486328125 | Regression loss: 0.7157602906227112
Contrastive loss: 0.0492350272834301 | Regression loss: 1.1252866983413696
Contrastive loss: 0.1921793669462204 | Regression loss: 0.6669899225234985
Contrastive loss: 0.1968180388212204 | Regression loss: 0.6904311776161194
Contrastive loss: 0.0756429061293602 | Regression loss: 1.019805669784546
Contrastive loss: 0.1842041015625 | Regression loss: 1.5607821941375732
